,Field,text,emotions,score
607,priorities and concerns,"Getting our community back is the main priority, however because of COVID 19 we will have a huge decline in funding and cash flow.",disappointment,0.38102105259895325
608,priorities and concerns,#NAME?,neutral,0.9893631339073181
609,priorities and concerns,Very concerned that if we are not able to attract sufficient grant funding our event may not be able to go ahead. Hopefully the reputation the event is developing and the way we have operated in past years will stand us in good stead.,optimism,0.994208574295044
610,priorities and concerns,Achieving enough funding to keep our organisation running,approval,0.9208048582077026
611,priorities and concerns,The same major concern we had before which is to be able to fund the services we deliver without confirmed funding as we rely on grants and donations.,caring,0.5505944490432739
612,priorities and concerns,our key concerns are how the current situation will impact our funding for the future and will we be able to continue providing a service to the community.,caring,0.943139910697937
613,priorities and concerns,funding. ensuring we can still meet up in groups of old people...,approval,0.5657216310501099
614,priorities and concerns,Not being able to earn enough revenue over summer for next winter's youth events. Our revenue streams are potentially devastated.,disappointment,0.9696234464645386
615,priorities and concerns,We are being creative in what we are planning to do by changing some of our routines,approval,0.8246273994445801
616,priorities and concerns,How long will the restrictions apply will impact us,curiosity,0.9238144159317017
617,priorities and concerns,Funding from sponsors,neutral,0.8986655473709106
618,priorities and concerns,"Our key priorities are making sure the families that we work with have the support they need, as some face uncertainty with jobs and homes. Many are not well paid, and may struggle with pay cuts or job losses.",caring,0.592934787273407
