,Field,Text,sentiment,sentiment_group,subjectivity,subjectivity_group
164,priorities and concerns,Our priority is to return to work and providing our clients with the ability to shop independently. Also to increase our profile and the amount of clients using the service. We would like to increase the number of volunteers also.,0.0,Neutral,0.125,More Objective
165,priorities and concerns,Our key priority currently is staff and client well-being as we transition back to full services.,0.0875,Neutral,0.4875,More Objective
166,priorities and concerns,Ensuring we remain sustainable in our service delivery; mental health of staff and volunteers; ensuring our member base is supported in their volunteer engagement in a new environment,-0.2545454545454546,Neutral,0.5515151515151515,More Subjective
167,priorities and concerns,We need to update equipment by either fundraising or from reserves so we may continue our level of service as a surf rescue organisation,0.0,Neutral,0.0,More Objective
168,priorities and concerns,Being able to operate our Centre as before for the well-being of our Members.,0.5,Positive,0.625,More Subjective
169,priorities and concerns,keeping contact with those isolated during lockdown,0.0,Neutral,0.0,More Objective
170,priorities and concerns,We have been reliant on phone and computer to communicate with committee and National Body instead of face to face.,0.0,Neutral,0.0,More Objective
171,priorities and concerns,The viability and sustainability of our organisation beyond 2020.,0.0,Neutral,0.0,More Objective
172,priorities and concerns,"are the general public going to have leisure money to purchase tickets to our show? should we invest a large amount of money and still have empty seats, as if people have lost jobs, theatre is the last place they'd go.",0.032857142857142856,Neutral,0.31238095238095237,More Objective
173,priorities and concerns,no concerns - business as usual,-0.25,Neutral,0.25,More Objective
174,priorities and concerns,"1. Strategic rethink of our Business Model, which may not be fit-for-purpose post- COVID",0.0,Neutral,0.0,More Objective
175,priorities and concerns,Duplication of services from another organisation - especially when competing for funding.,0.0,Neutral,1.0,More Subjective
176,priorities and concerns,Catch up with the backlog... it's going to have yearly consequences.,0.0,Neutral,0.0,More Objective
177,priorities and concerns,The extended financial situation is concerning. We may lose membership which will be hard to replace. Changes in membership won't become apparent for up to a year or two from now,-0.08055555555555556,Neutral,0.2972222222222222,More Objective
178,priorities and concerns,Emerging from the lockdown and returning to a near normal programme as quick as we can,0.19444444444444442,Neutral,0.5166666666666666,More Subjective
179,priorities and concerns,Getting volunteers working in community,0.0,Neutral,0.0,More Objective
180,priorities and concerns,Priorities are to ensure that our toys are save for children and concerns are if we have space.,0.0,Neutral,0.0,More Objective
181,priorities and concerns,"The loss of gaming grant funding is the biggest concern right now. Because government only partially fund us to deliver services, community grants subsidies those services by 70%. So unless government is going to fund us to the level that we can deliver our service, we will have to let staff go, reduce our service, or close our doors. We also cannot compete with government agencies around recruitment of staff. We are not funded at the level we can offer competitive salaries for quality staff. This affects the quality of delivery.",0.0619047619047619,Neutral,0.6119047619047618,More Subjective
