,Field,Text,sentiment,sentiment_group,subjectivity,subjectivity_group
48,Is there anything else you would like to share with us or comment on,"Funding opportunities to pay staff or wages would provide the opportunity to offer more part time employment in the community, working to support the community and in turn developing skills that benefit their future employment, and allow their confidence and self-worth to remain.",0.25,Neutral,0.3125,More Objective
49,Is there anything else you would like to share with us or comment on,"So far, our Society has overcome constraints and continues to function in good shape.",0.39999999999999997,Neutral,0.8,More Subjective
50,Is there anything else you would like to share with us or comment on,It seems likely that many volunteers regard their work as contributing to a cause to which they are committed and so invest a lot of energy and loyalty to ensuring the organisation works well.,0.25,Neutral,0.75,More Subjective
51,Is there anything else you would like to share with us or comment on,"Yes, I am angry that things that would help our community, especially education and training wise, have not been accessible and decile one communities don’t seem to get any extra support. MOE have been useless.",0.012499999999999992,Neutral,0.5958333333333333,More Subjective
52,Is there anything else you would like to share with us or comment on,Collaboration and willingness to share knowledge and resources has been a great outcome.,0.8,Positive,0.75,More Subjective
53,Is there anything else you would like to share with us or comment on,Very few funding applications allow you to apply for salaries or wages. Even our own National Body will not fund wages. Some funding Trusts have closed in our area. Our struggles are huge and the referrals for vulnerable older adults is huge. Yet - we are at risk of closing down so our vulnerable community will be even more vulnerable.,0.0046464646464646564,Neutral,0.5138383838383839,More Subjective
54,Is there anything else you would like to share with us or comment on,Connections that were set up had to be slowly brought back for a number of volunteers and 'visitors' so that 'we' hear and were able to assist. New learnings,0.08409090909090908,Neutral,0.3698863636363636,More Objective
55,Is there anything else you would like to share with us or comment on,Decrease in the number of people willing to volunteer is the biggest threat to us,0.25,Neutral,0.75,More Subjective
56,Is there anything else you would like to share with us or comment on,It has been a positive and negative experience and one that our organisation must use for the greater good going forward. ,0.2818181818181818,Neutral,0.5113636363636364,More Subjective
57,Is there anything else you would like to share with us or comment on,"Please, please lobby for more research - it's key to influencing change.",0.25,Neutral,0.75,More Subjective
58,Is there anything else you would like to share with us or comment on,"We have never been more busy, more needed. Many rely on our services and we rely on others for kindness. Daily people donate, fabric, food, and encouragement. Actual money - not so much so I am often doing sewing jobs and mending machines for extra Koha. I like to do these things but it is on top of 50-hour weeks - full on running the place with preparation and clean up etc and I fear burnout so I try to say no more often but then need calls louder. What to do ?",0.23055555555555554,Neutral,0.37083333333333335,More Objective
59,Is there anything else you would like to share with us or comment on,"As few international performing artists are able to come to NZ, once concerts were able to be presented, there have been more opportunities for artists based in NZ. ",0.26,Neutral,0.37,More Objective
60,Is there anything else you would like to share with us or comment on,"As alluded to throughout this survey, we are in desperate need of staff or we will be forced to either shut operations or run operations on reduced hours and closed days.",-0.3333333333333333,Neutral,0.43333333333333335,More Objective
61,Is there anything else you would like to share with us or comment on,"Employers are feeling pretty ""put upon"" with having annual minimum wage increases and needing to increase other staff's wages for wage parity, an extra day’s annual leave provision, provision for an extra five days sick leave on top of provision for ten days family harm leave. The relatively small number of employers in this country have a heavy burden to carry but report not feeling supported or appreciated by the government. For the hard yards they have put in.",-0.05735930735930737,Neutral,0.40670995670995674,More Objective
62,Is there anything else you would like to share with us or comment on,No,0.0,Neutral,0.0,More Objective
63,Is there anything else you would like to share with us or comment on,Nothing I can think of,0.0,Neutral,0.0,More Objective
64,Is there anything else you would like to share with us or comment on,Highlights again the importance of valuing volunteers,0.0,Neutral,0.0,More Objective
